;;Pais;level_1;date;/g/120ry1nd;isPartial;log;cycle;trend
CO;1303;CO;87;2017/04/01;11.33333333;False;2.427748236;0.555588456;1.87215978
CO;1304;CO;88;2017/05/01;8.185185186;False;2.102325836;0.21207684;1.890248996
CO;1305;CO;89;2017/06/01;7.555555556;False;2.022283128;0.138390129;1.883892999
CO;1306;CO;90;2017/07/01;5.666666667;False;1.734601055;-0.124162662;1.858763718
CO;1307;CO;91;2017/08/01;6.296296297;False;1.839961571;0.017121993;1.822839578
CO;1308;CO;92;2017/09/01;5.666666667;False;1.734601055;-0.047428576;1.782029631
CO;1309;CO;93;2017/10/01;6.925925926;False;1.935271751;0.192743458;1.742528293
CO;1310;CO;94;2017/11/01;5.037037037;False;1.61681802;-0.092921486;1.709739506
CO;1311;CO;95;2017/12/01;2.518518519;False;0.923670839;-0.76860876;1.692279599
CO;1312;CO;96;2018/01/01;5.037037037;False;1.61681802;-0.080398195;1.697216215
CO;1313;CO;97;2018/02/01;7.555555556;False;2.022283128;0.303476283;1.718806845
CO;1314;CO;98;2018/03/01;6.296296297;False;1.839961571;0.089992555;1.749969016
CO;1315;CO;99;2018/04/01;6.296296297;False;1.839961571;0.051283383;1.788678188
CO;1316;CO;100;2018/05/01;6.925925926;False;1.935271751;0.10086205;1.834409701
CO;1317;CO;101;2018/06/01;4.407407408;False;1.483286627;-0.404206988;1.887493615
CO;1318;CO;102;2018/07/01;5.666666667;False;1.734601055;-0.21533997;1.949941025
CO;1319;CO;103;2018/08/01;6.925925926;False;1.935271751;-0.081754493;2.017026244
CO;1320;CO;104;2018/09/01;6.925925926;False;1.935271751;-0.145162834;2.080434585
CO;1321;CO;105;2018/10/01;15.11111111;False;2.715430308;0.584941524;2.130488785
CO;1322;CO;106;2018/11/01;23.2962963;False;3.148294391;0.99320219;2.155092201
CO;1323;CO;107;2018/12/01;6.925925926;False;1.935271751;-0.216625466;2.151897217
CO;1324;CO;108;2019/01/01;8.185185186;False;2.102325836;-0.032783749;2.135109584
CO;1325;CO;109;2019/02/01;6.925925926;False;1.935271751;-0.180052881;2.115324632
CO;1326;CO;110;2019/03/01;6.296296297;False;1.839961571;-0.26262972;2.102591291
CO;1327;CO;111;2019/04/01;8.814814815;False;2.176433808;0.072476194;2.103957613
CO;1328;CO;112;2019/05/01;6.296296297;False;1.839961571;-0.282132916;2.122094487
CO;1329;CO;113;2019/06/01;5.666666667;False;1.734601055;-0.426279683;2.160880739
CO;1330;CO;114;2019/07/01;8.185185186;False;2.102325836;-0.117167142;2.219492978
CO;1331;CO;115;2019/08/01;6.296296297;False;1.839961571;-0.450041582;2.290003153
CO;1332;CO;116;2019/09/01;10.07407407;False;2.3099652;-0.052565227;2.362530427
CO;1333;CO;117;2019/10/01;18.88888889;False;2.93857386;0.518880588;2.419693271
CO;1334;CO;118;2019/11/01;51;False;3.931825633;1.488591565;2.443234068
CO;1335;CO;119;2019/12/01;12.59259259;False;2.533108752;0.109565542;2.42354321
CO;1336;CO;120;2020/01/01;6.296296297;False;1.839961571;-0.535859378;2.375820949
CO;1337;CO;121;2020/02/01;10.7037037;False;2.370589822;0.053496192;2.317093631
CO;1338;CO;122;2020/03/01;8.185185186;False;2.102325836;-0.153130773;2.255456609
CO;1339;CO;123;2020/04/01;6.925925926;False;1.935271751;-0.264625091;2.199896842
CO;1340;CO;124;2020/05/01;7.555555556;False;2.022283128;-0.134565981;2.156849109
CO;1341;CO;125;2020/06/01;8.185185186;False;2.102325836;-0.026011935;2.128337771
CO;1342;CO;126;2020/07/01;5.666666667;False;1.734601055;-0.379543364;2.11414442
CO;1343;CO;127;2020/08/01;8.185185186;False;2.102325836;-0.011291283;2.113617119
CO;1344;CO;128;2020/09/01;20.14814815;False;3.003112381;0.883334174;2.119778207
CO;1345;CO;129;2020/10/01;10.7037037;False;2.370589822;0.245127988;2.125461834
CO;1346;CO;130;2020/11/01;8.814814815;False;2.176433808;0.038209419;2.138224389
CO;1347;CO;131;2020/12/01;3.148148148;False;1.146814391;-1.022893334;2.169707725
CO;1348;CO;132;2021/01/01;4.407407408;False;1.483286627;-0.748903891;2.232190518
CO;1349;CO;133;2021/02/01;7.555555556;False;2.022283128;-0.298620097;2.320903225
CO;1350;CO;134;2021/03/01;9.444444445;False;2.245426679;-0.17316789;2.418594569
CO;1351;CO;135;2021/04/01;23.92592593;False;3.174962638;0.671926367;2.503036271
CO;1352;CO;136;2021/05/01;62.96296297;False;4.142546664;1.593432742;2.549113922
CO;1353;CO;137;2021/06/01;15.11111111;False;2.715430308;0.172518423;2.542911886
CO;1354;CO;138;2021/07/01;10.7037037;False;2.370589822;-0.126481915;2.497071738
CO;1355;CO;139;2021/08/01;10.7037037;False;2.370589822;-0.056520538;2.42711036
CO;1356;CO;140;2021/09/01;11.33333333;False;2.427748236;0.081311633;2.346436603
CO;1357;CO;141;2021/10/01;7.555555556;False;2.022283128;-0.245234182;2.26751731
CO;1358;CO;142;2021/11/01;8.814814815;False;2.176433808;-0.027740708;2.204174515
CO;1359;CO;143;2021/12/01;3.148148148;False;1.146814391;-1.019328628;2.166143019
CO;1360;CO;144;2022/01/01;5.037037037;False;1.61681802;-0.545877254;2.162695274
CO;1361;CO;145;2022/02/01;9.444444445;False;2.245426679;0.059311754;2.186114925
CO;1362;CO;146;2022/03/01;12.59259259;False;2.533108752;0.31352109;2.219587662
CO;1363;CO;147;2022/04/01;20.14814815;False;3.003112381;0.755824679;2.247287702
CO;1364;CO;148;2022/05/01;13.22222222;False;2.581898916;0.3232843;2.258614616
CO;1365;CO;149;2022/06/01;7.555555556;False;2.022283128;-0.233281925;2.255565053
CO;1366;CO;150;2022/07/01;9.444444445;False;2.245426679;-9.71E-05;2.245523732
CO;1367;CO;151;2022/08/01;7.555555556;True;2.022283128;-0.209704212;2.23198734
PE;1368;PE;0;2010/01/01;2.888888888;False;1.06087196;-0.613302482;1.674174443
PE;1369;PE;1;2010/02/01;2.166666666;False;0.773189888;-1.073725824;1.846915712
PE;1370;PE;2;2010/03/01;20.22222222;False;3.006782109;0.997346836;2.009435274
PE;1371;PE;3;2010/04/01;18.05555555;False;2.893453424;0.759837435;2.133615989
PE;1372;PE;4;2010/05/01;10.83333333;False;2.3826278;0.174664634;2.207963166
PE;1373;PE;5;2010/06/01;12.27777777;False;2.507790943;0.274144871;2.233646072
PE;1374;PE;6;2010/07/01;10.83333333;False;2.3826278;0.167882751;2.214745049
PE;1375;PE;7;2010/08/01;9.388888886;False;2.239526957;0.079617434;2.159909523
PE;1376;PE;8;2010/09/01;10.11111111;False;2.313634929;0.233047966;2.080586963
PE;1377;PE;9;2010/10/01;7.22222222;False;1.977162692;-0.012389105;1.989551797
PE;1378;PE;10;2010/11/01;8.666666664;False;2.159484249;0.256021663;1.903462586
PE;1379;PE;11;2010/12/01;4.333333332;False;1.466337069;-0.372434336;1.838771404
PE;1380;PE;12;2011/01/01;0.722222222;False;-0.325422401;-2.141619756;1.816197355
PE;1381;PE;13;2011/02/01;2.888888888;False;1.06087196;-0.789380342;1.850252303
PE;1382;PE;14;2011/03/01;18.05555555;False;2.893453424;0.973698976;1.919754448
PE;1383;PE;15;2011/04/01;13.72222222;False;2.619016578;0.628650924;1.990365654
PE;1384;PE;16;2011/05/01;12.27777777;False;2.507790943;0.463814844;2.0439761
PE;1385;PE;17;2011/06/01;10.11111111;False;2.313634929;0.240681451;2.072953478
PE;1386;PE;18;2011/07/01;8.666666664;False;2.159484249;0.082088518;2.077395731
PE;1387;PE;19;2011/08/01;8.666666664;False;2.159484249;0.098072091;2.061412158
PE;1388;PE;20;2011/09/01;7.944444442;False;2.072472872;0.041992672;2.0304802
PE;1389;PE;21;2011/10/01;9.388888886;False;2.239526957;0.247815125;1.991711832
PE;1390;PE;22;2011/11/01;8.666666664;False;2.159484249;0.206565341;1.952918908
PE;1391;PE;23;2011/12/01;3.61111111;False;1.284015512;-0.642028022;1.926043533
PE;1392;PE;24;2012/01/01;2.888888888;False;1.06087196;-0.86559861;1.92647057
PE;1393;PE;25;2012/02/01;2.166666666;False;0.773189888;-1.185694525;1.958884413
PE;1394;PE;26;2012/03/01;18.05555555;False;2.893453424;0.879910612;2.013542812
PE;1395;PE;27;2012/04/01;14.44444444;False;2.670309873;0.60936793;2.060941943
PE;1396;PE;28;2012/05/01;10.83333333;False;2.3826278;0.296384642;2.086243159
PE;1397;PE;29;2012/06/01;10.83333333;False;2.3826278;0.297863857;2.084763943
PE;1398;PE;30;2012/07/01;9.388888886;False;2.239526957;0.182765431;2.056761525
PE;1399;PE;31;2012/08/01;7.22222222;False;1.977162692;-0.030294839;2.007457531
PE;1400;PE;32;2012/09/01;7.944444442;False;2.072472872;0.127353195;1.945119677
PE;1401;PE;33;2012/10/01;7.22222222;False;1.977162692;0.099651926;1.877510766
PE;1402;PE;34;2012/11/01;8.666666664;False;2.159484249;0.344968095;1.814516154
PE;1403;PE;35;2012/12/01;3.61111111;False;1.284015512;-0.48366655;1.767682062
PE;1404;PE;36;2013/01/01;2.166666666;False;0.773189888;-0.981114292;1.75430418
PE;1405;PE;37;2013/02/01;1.444444444;False;0.36772478;-1.415892309;1.783617089
PE;1406;PE;38;2013/03/01;12.27777777;False;2.507790943;0.659287479;1.848503464
PE;1407;PE;39;2013/04/01;15.16666666;False;2.719100037;0.800852261;1.918247776
PE;1408;PE;40;2013/05/01;7.944444442;False;2.072472872;0.099350253;1.973122619
PE;1409;PE;41;2013/06/01;11.55555555;False;2.447166322;0.440418195;2.006748127
PE;1410;PE;42;2013/07/01;9.388888886;False;2.239526957;0.225126688;2.014400269
PE;1411;PE;43;2013/08/01;7.22222222;False;1.977162692;-0.021532628;1.99869532
PE;1412;PE;44;2013/09/01;9.388888886;False;2.239526957;0.273525292;1.966001665
PE;1413;PE;45;2013/10/01;7.944444442;False;2.072472872;0.150144061;1.922328811
PE;1414;PE;46;2013/11/01;7.944444442;False;2.072472872;0.19422785;1.878245022
PE;1415;PE;47;2013/12/01;3.61111111;False;1.284015512;-0.562805449;1.84682096
PE;1416;PE;48;2014/01/01;2.166666666;False;0.773189888;-1.071174534;1.844364422
PE;1417;PE;49;2014/02/01;2.888888888;False;1.06087196;-0.81693115;1.87780311
PE;1418;PE;50;2014/03/01;10.83333333;False;2.3826278;0.446415981;1.93621182
PE;1419;PE;51;2014/04/01;14.44444444;False;2.670309873;0.675260046;1.995049827
PE;1420;PE;52;2014/05/01;8.666666664;False;2.159484249;0.122267576;2.037216673
PE;1421;PE;53;2014/06/01;10.83333333;False;2.3826278;0.325761565;2.056866236
PE;1422;PE;54;2014/07/01;10.11111111;False;2.313634929;0.263444746;2.050190183
PE;1423;PE;55;2014/08/01;7.944444442;False;2.072472872;0.053663328;2.018809544
PE;1424;PE;56;2014/09/01;9.388888886;False;2.239526957;0.270790864;1.968736093
PE;1425;PE;57;2014/10/01;7.22222222;False;1.977162692;0.0702867;1.906875992
PE;1426;PE;58;2014/11/01;7.22222222;False;1.977162692;0.132514105;1.844648587
PE;1427;PE;59;2014/12/01;4.333333332;False;1.466337069;-0.328307598;1.794644666
PE;1428;PE;60;2015/01/01;2.166666666;False;0.773189888;-0.998473699;1.771663587
PE;1429;PE;61;2015/02/01;2.166666666;False;0.773189888;-1.011843027;1.785032915
PE;1430;PE;62;2015/03/01;9.388888886;False;2.239526957;0.412087972;1.827438985
PE;1431;PE;63;2015/04/01;11.55555555;False;2.447166322;0.572462239;1.874704083
PE;1432;PE;64;2015/05/01;8.666666664;False;2.159484249;0.249965622;1.909518627
PE;1433;PE;65;2015/06/01;10.11111111;False;2.313634929;0.389520855;1.924114074
PE;1434;PE;66;2015/07/01;7.22222222;False;1.977162692;0.062274721;1.914887972
PE;1435;PE;67;2015/08/01;7.944444442;False;2.072472872;0.187742987;1.884729885
PE;1436;PE;68;2015/09/01;7.944444442;False;2.072472872;0.234905583;1.837567289
PE;1437;PE;69;2015/10/01;7.944444442;False;2.072472872;0.292016162;1.78045671
PE;1438;PE;70;2015/11/01;6.499999998;False;1.871802177;0.147432411;1.724369765
PE;1439;PE;71;2015/12/01;2.888888888;False;1.06087196;-0.62427305;1.68514501
PE;1440;PE;72;2016/01/01;2.166666666;False;0.773189888;-0.907888319;1.681078207
PE;1441;PE;73;2016/02/01;2.166666666;False;0.773189888;-0.946870676;1.720060564
PE;1442;PE;74;2016/03/01;7.22222222;False;1.977162692;0.18231087;1.794851822
PE;1443;PE;75;2016/04/01;12.27777777;False;2.507790943;0.625360402;1.882430541
PE;1444;PE;76;2016/05/01;10.11111111;False;2.313634929;0.350821132;1.962813796
PE;1445;PE;77;2016/06/01;10.11111111;False;2.313634929;0.287193593;2.026441336
PE;1446;PE;78;2016/07/01;9.388888886;False;2.239526957;0.169927029;2.069599928
PE;1447;PE;79;2016/08/01;8.666666664;False;2.159484249;0.06612135;2.093362899
PE;1448;PE;80;2016/09/01;9.388888886;False;2.239526957;0.137891262;2.101635694
PE;1449;PE;81;2016/10/01;8.666666664;False;2.159484249;0.060058469;2.09942578
PE;1450;PE;82;2016/11/01;7.22222222;False;1.977162692;-0.116876119;2.094038812
PE;1451;PE;83;2016/12/01;6.499999998;False;1.871802177;-0.221979241;2.093781418
PE;1452;PE;84;2017/01/01;7.22222222;False;1.977162692;-0.1278496;2.105012292
PE;1453;PE;85;2017/02/01;5.055555554;False;1.620487748;-0.509902726;2.130390474
PE;1454;PE;86;2017/03/01;7.944444442;False;2.072472872;-0.097971306;2.170444178
PE;1455;PE;87;2017/04/01;11.55555555;False;2.447166322;0.229963084;2.217203238
PE;1456;PE;88;2017/05/01;10.83333333;False;2.3826278;0.121563169;2.261064632
PE;1457;PE;89;2017/06/01;11.55555555;False;2.447166322;0.150908263;2.296258058
PE;1458;PE;90;2017/07/01;13;False;2.564949357;0.24591009;2.319039267
PE;1459;PE;91;2017/08/01;10.83333333;False;2.3826278;0.054448654;2.328179146
PE;1460;PE;92;2017/09/01;10.83333333;False;2.3826278;0.056080716;2.326547085
PE;1461;PE;93;2017/10/01;9.388888886;False;2.239526957;-0.078392993;2.31791995
PE;1462;PE;94;2017/11/01;9.388888886;False;2.239526957;-0.06748233;2.307009287
PE;1463;PE;95;2017/12/01;13;False;2.564949357;0.267729266;2.297220092
PE;1464;PE;96;2018/01/01;8.666666664;False;2.159484249;-0.131348405;2.290832654
PE;1465;PE;97;2018/02/01;5.055555554;False;1.620487748;-0.67410167;2.294589419
PE;1466;PE;98;2018/03/01;7.944444442;False;2.072472872;-0.240570818;2.31304369
PE;1467;PE;99;2018/04/01;11.55555555;False;2.447166322;0.107652576;2.339513745
PE;1468;PE;100;2018/05/01;10.83333333;False;2.3826278;0.019319454;2.363308347
PE;1469;PE;101;2018/06/01;13.72222222;False;2.619016578;0.243486111;2.375530467
PE;1470;PE;102;2018/07/01;20.22222222;False;3.006782109;0.639177039;2.36760507
PE;1471;PE;103;2018/08/01;10.11111111;False;2.313634929;-0.021380292;2.335015221
PE;1472;PE;104;2018/09/01;12.27777777;False;2.507790943;0.223894008;2.283896936
PE;1473;PE;105;2018/10/01;10.11111111;False;2.313634929;0.093605037;2.220029892
PE;1474;PE;106;2018/11/01;9.388888886;False;2.239526957;0.086601622;2.152925335
PE;1475;PE;107;2018/12/01;5.777777776;False;1.754019141;-0.339635452;2.093654593
PE;1476;PE;108;2019/01/01;9.388888886;False;2.239526957;0.184794602;2.054732354
PE;1477;PE;109;2019/02/01;2.166666666;False;0.773189888;-1.26982283;2.043012718
PE;1478;PE;110;2019/03/01;5.777777776;False;1.754019141;-0.31441055;2.068429691
PE;1479;PE;111;2019/04/01;10.11111111;False;2.313634929;0.19388136;2.119753569
PE;1480;PE;112;2019/05/01;10.11111111;False;2.313634929;0.133120459;2.18051447
PE;1481;PE;113;2019/06/01;12.27777777;False;2.507790943;0.270317076;2.237473867
PE;1482;PE;114;2019/07/01;13;False;2.564949357;0.285337446;2.279611911
PE;1483;PE;115;2019/08/01;11.55555555;False;2.447166322;0.146752288;2.300414034
PE;1484;PE;116;2019/09/01;13.72222222;False;2.619016578;0.320895285;2.298121293
PE;1485;PE;117;2019/10/01;15.16666666;False;2.719100037;0.445679419;2.273420618
PE;1486;PE;118;2019/11/01;15.16666666;False;2.719100037;0.486752845;2.232347192
PE;1487;PE;119;2019/12/01;7.22222222;False;1.977162692;-0.211201497;2.18836419
PE;1488;PE;120;2020/01/01;4.333333332;False;1.466337069;-0.696710263;2.163047332
PE;1489;PE;121;2020/02/01;4.333333332;False;1.466337069;-0.708115246;2.174452315
PE;1490;PE;122;2020/03/01;5.055555554;False;1.620487748;-0.608535249;2.229022997
PE;1491;PE;123;2020/04/01;7.944444442;False;2.072472872;-0.248928446;2.321401318
PE;1492;PE;124;2020/05/01;10.11111111;False;2.313634929;-0.122452031;2.43608696
PE;1493;PE;125;2020/06/01;23.1111111;False;3.140313502;0.586882702;2.5534308
PE;1494;PE;126;2020/07/01;53.44444443;False;3.978642692;1.326899845;2.651742847
PE;1495;PE;127;2020/08/01;13;False;2.564949357;-0.154165132;2.719114489
PE;1496;PE;128;2020/09/01;10.11111111;False;2.313634929;-0.452117181;2.76575211
PE;1497;PE;129;2020/10/01;12.27777777;False;2.507790943;-0.291501734;2.799292677
PE;1498;PE;130;2020/11/01;67.88888887;False;4.217872382;1.398034512;2.81983787
PE;1499;PE;131;2020/12/01;20.94444444;False;3.041873429;0.219242424;2.822631005
PE;1500;PE;132;2021/01/01;9.388888886;False;2.239526957;-0.58668902;2.826215977
PE;1501;PE;133;2021/02/01;7.22222222;False;1.977162692;-0.875628025;2.852790717
PE;1502;PE;134;2021/03/01;10.11111111;False;2.313634929;-0.60114008;2.914775009
PE;1503;PE;135;2021/04/01;13;False;2.564949357;-0.445045478;3.009994836
PE;1504;PE;136;2021/05/01;14.44444444;False;2.670309873;-0.455947304;3.126257177
PE;1505;PE;137;2021/06/01;72.2222222;False;4.279747785;1.035796195;3.24395159
PE;1506;PE;138;2021/07/01;36.1111111;False;3.586600605;0.250732095;3.335868509
PE;1507;PE;139;2021/08/01;41.88888888;False;3.73502061;0.34295897;3.39206164
PE;1508;PE;140;2021/09/01;41.16666666;False;3.717628867;0.310865314;3.406763553
PE;1509;PE;141;2021/10/01;44.77777777;False;3.801711984;0.421789178;3.379922807
PE;1510;PE;142;2021/11/01;39.72222221;False;3.681910785;0.365241741;3.316669044
PE;1511;PE;143;2021/12/01;34.66666666;False;3.54577861;0.316616882;3.229161728
PE;1512;PE;144;2022/01/01;6.499999998;False;1.871802177;-1.263845509;3.135647686
PE;1513;PE;145;2022/02/01;10.83333333;False;2.3826278;-0.677022891;3.059650692
PE;1514;PE;146;2022/03/01;18.05555555;False;2.893453424;-0.110177004;3.003630428
PE;1515;PE;147;2022/04/01;29.6111111;False;3.388149666;0.429386804;2.958762862
PE;1516;PE;148;2022/05/01;18.05555555;False;2.893453424;-0.020934254;2.914387678
PE;1517;PE;149;2022/06/01;23.1111111;False;3.140313502;0.273312494;2.867001008
PE;1518;PE;150;2022/07/01;23.1111111;False;3.140313502;0.327563425;2.812750077
PE;1519;PE;151;2022/08/01;10.83333333;True;2.3826278;-0.36970952;2.752337321
